6.56	-12.8252	9.98838
6.57	-12.7191	9.85117
6.58	-12.6034	9.7065
6.59	-12.4783	9.55463
6.6	-12.3441	9.3958
6.61	-12.2012	9.2303
6.62	-12.0498	9.05841
6.63	-11.8903	8.88041
6.64	-11.723	8.69663
6.65	-11.5484	8.50737
6.66	-11.3668	8.31295
6.67	-11.1785	8.11372
6.68	-10.9841	7.91001
6.69	-10.784	7.70217
6.7	-10.5786	7.49055
6.71	-10.3683	7.2755
6.72	-10.1537	7.05739
6.73	-9.93521	6.83658
6.74	-9.71331	6.61344
6.75	-9.48852	6.38832
6.76	-9.26134	6.1616
6.77	-9.03229	5.93363
6.78	-8.80189	5.70478
6.79	-8.57068	5.47539
6.8	-8.33917	5.24582
6.81	-8.10792	5.01641
6.82	-7.87746	4.78748
6.83	-7.64833	4.55937
6.84	-7.42109	4.33238
6.85	-7.19628	4.1068
6.86	-6.97445	3.88293
6.87	-6.75614	3.66101
6.88	-6.5419	3.4413
6.89	-6.33228	3.22401
6.9	-6.12782	3.00935
6.91	-5.92905	2.79749
6.92	-5.73652	2.58856
6.93	-5.55073	2.38268
6.94	-5.37223	2.17991
6.95	-5.20151	1.98031
6.96	-5.03908	1.78385
6.97	-4.88542	1.5905
6.98	-4.74101	1.40016
6.99	-4.6063	1.21267
7	-4.48171	1.02785
7.01	-4.36765	0.845437
7.02	-4.26449	0.66513
7.03	-4.17255	0.486571
7.04	-4.09213	0.309351
7.05	-4.02347	0.133017
7.06	-3.96674	-0.0429251
7.07	-3.92207	-0.218999
7.08	-3.88952	-0.395751
7.09	-3.86909	-0.573736
7.1	-3.86069	-0.753506
7.11	-3.8642	-0.935598
7.12	-3.87941	-1.12052
7.13	-3.90608	-1.30875
7.14	-3.94389	-1.50071
7.15	-3.99251	-1.69678
7.16	-4.05154	-1.89727
7.17	-4.12058	-2.10244
7.18	-4.19919	-2.3125
7.19	-4.28693	-2.52757
7.2	-4.38331	-2.74774
7.21	-4.48788	-2.97303
7.22	-4.60014	-3.20342
7.23	-4.71962	-3.43882
7.24	-4.84582	-3.67913
7.25	-4.97825	-3.92416
7.26	-5.11644	-4.17373
7.27	-5.25989	-4.42759
7.28	-5.40813	-4.68546
7.29	-5.56066	-4.94707
7.3	-5.71702	-5.21207
7.31	-5.87672	-5.48012
7.32	-6.0393	-5.75084
7.33	-6.20428	-6.02386
7.34	-6.3712	-6.29876
7.35	-6.5396	-6.57512
7.36	-6.70903	-6.85251
7.37	-6.87903	-7.13048
7.38	-7.04916	-7.40859
7.39	-7.21898	-7.68637
7.4	-7.38805	-7.96335
7.41	-7.55595	-8.23907
7.42	-7.72226	-8.51305
7.43	-7.88656	-8.78482
7.44	-8.04845	-9.0539
7.45	-8.20753	-9.31982
7.46	-8.36341	-9.58212
7.47	-8.51572	-9.84031
7.48	-8.66409	-10.094
7.49	-8.80816	-10.3426
7.5	-8.94757	-10.5857
7.51	-9.08201	-10.823
7.52	-9.21114	-11.054
7.53	-9.33465	-11.2782
7.54	-9.45224	-11.4952
7.55	-9.56363	-11.7048
7.56	-9.66855	-11.9064
7.57	-9.76675	-12.0997
7.58	-9.85797	-12.2843
7.59	-9.942	-12.46
